id;order;xn;yn;entry_number;entry_date;area;unit;breeding_amount;species 1;species 2;species 3;species 4;species 5;species 6;species 7;species 8;species 9;species 10;species 11;species 12;species 13;species 14;species 15;species 16;species 17;species 18;species 19;species 20
453;2;4877307,31;397002,77;306.;26.11.2020;36241;m2;250;lubin (Dicentrachus labrax); komarca (Sparus aurata); zubatac (Dentex dentex); pagar (Pagrus pagrus); hama (Argyrosomus regius); pic (Diplodus puntazzo); gof (Seriola dumerili);romb (Platichthys flesus);;;;;;;;;;;;
453;3;4877120,13;397097,53;306.;26.11.2020;36241;m2;250;lubin (Dicentrachus labrax); komarca (Sparus aurata); zubatac (Dentex dentex); pagar (Pagrus pagrus); hama (Argyrosomus regius); pic (Diplodus puntazzo); gof (Seriola dumerili);romb (Platichthys flesus);;;;;;;;;;;;
453;4;4877058,69;396930,01;306.;26.11.2020;36241;m2;250;lubin (Dicentrachus labrax); komarca (Sparus aurata); zubatac (Dentex dentex); pagar (Pagrus pagrus); hama (Argyrosomus regius); pic (Diplodus puntazzo); gof (Seriola dumerili);romb (Platichthys flesus);;;;;;;;;;;;
456;1;4903675,95;422142,11;311.;26.4.2021;10000;m2;50;dagnja (Mytilus galloprovincialis);kamenica (Ostrea edulis);;;;;;;;;;;;;;;;;;
456;2;4903596,06;422236,56;311.;26.4.2021;10000;m2;50;dagnja (Mytilus galloprovincialis);kamenica (Ostrea edulis);;;;;;;;;;;;;;;;;;
456;3;4903533,62;422184,16;311.;26.4.2021;10000;m2;50;dagnja (Mytilus galloprovincialis);kamenica (Ostrea edulis);;;;;;;;;;;;;;;;;;
456;4;4903615,5;422089,71;311.;26.4.2021;10000;m2;50;dagnja (Mytilus galloprovincialis);kamenica (Ostrea edulis);;;;;;;;;;;;;;;;;;
457;1;4861523,4;413191,82;312.;29.4.2021;10905;m2;50;lubin (Dicentrarchus labrax); komarca (Sparus aurata);pic (Diplodus  puntazzo);;;;;;;;;;;;;;;;;
457;2;4861534,36;413304,04;312.;29.4.2021;10905;m2;50;lubin (Dicentrarchus labrax); komarca (Sparus aurata);pic (Diplodus  puntazzo);;;;;;;;;;;;;;;;;
457;3;4861436,45;413298,26;312.;29.4.2021;10905;m2;50;lubin (Dicentrarchus labrax); komarca (Sparus aurata);pic (Diplodus  puntazzo);;;;;;;;;;;;;;;;;
457;4;4861425,48;413186,03;312.;29.4.2021;10905;m2;50;lubin (Dicentrarchus labrax); komarca (Sparus aurata);pic (Diplodus  puntazzo);;;;;;;;;;;;;;;;;
458;1;4903970,08;421180,87;313.;5.5.2021;36000;m2;300;dagnja (Mytilus galloprovincialis);kamenica (Ostrea edulis);;;;;;;;;;;;;;;;;;
458;2;4903865,06;421398,12;313.;5.5.2021;36000;m2;300;dagnja (Mytilus galloprovincialis);kamenica (Ostrea edulis);;;;;;;;;;;;;;;;;;
458;3;4903846,57;421638,71;313.;5.5.2021;36000;m2;300;dagnja (Mytilus galloprovincialis);kamenica (Ostrea edulis);;;;;;;;;;;;;;;;;;
458;4;4903774,24;421633,15;313.;5.5.2021;36000;m2;300;dagnja (Mytilus galloprovincialis);kamenica (Ostrea edulis);;;;;;;;;;;;;;;;;;
458;5;4903793,8;421378,9;313.;5.5.2021;36000;m2;300;dagnja (Mytilus galloprovincialis);kamenica (Ostrea edulis);;;;;;;;;;;;;;;;;;
458;6;4903904,76;421149,3;313.;5.5.2021;36000;m2;300;dagnja (Mytilus galloprovincialis);kamenica (Ostrea edulis);;;;;;;;;;;;;;;;;;
459;1;4903092,47;422552,1;314. ;17.8.2021;8000;m2;70;dagnja (Mytilus galloprovincialis);kamenica (Ostrea edulis);;;;;;;;;;;;;;;;;;
459;2;4902951,28;422627,36;314. ;17.8.2021;8000;m2;70;dagnja (Mytilus galloprovincialis);kamenica (Ostrea edulis);;;;;;;;;;;;;;;;;;
459;3;4902927,75;422583,24;314. ;17.8.2021;8000;m2;70;dagnja (Mytilus galloprovincialis);kamenica (Ostrea edulis);;;;;;;;;;;;;;;;;;
459;4;4903068,95;422507,97;314. ;17.8.2021;8000;m2;70;dagnja (Mytilus galloprovincialis);kamenica (Ostrea edulis);;;;;;;;;;;;;;;;;;
460;1;4895320,33;424031,76;315. ;13.9.2021;5625;m2;50;dagnja (Mytilus galloprovincialis); kamenica (Ostrea edulis); jakovljeva kapica (Pecten jacobeus); valovita jakovljeva kapica (Flexopecten glaber); glatka jakovljeva kapica (Flexopecten flexuosus); ?ešlja?a (Aequipecten opercularis);mala kapica (Mimachlamys varia);;;;;;;;;;;;;
460;2;4895318,96;424106,75;315. ;13.9.2021;5625;m2;50;dagnja (Mytilus galloprovincialis); kamenica (Ostrea edulis); jakovljeva kapica (Pecten jacobeus); valovita jakovljeva kapica (Flexopecten glaber); glatka jakovljeva kapica (Flexopecten flexuosus); ?ešlja?a (Aequipecten opercularis);mala kapica (Mimachlamys varia);;;;;;;;;;;;;
460;3;4895243,97;424105,38;315. ;13.9.2021;5625;m2;50;dagnja (Mytilus galloprovincialis); kamenica (Ostrea edulis); jakovljeva kapica (Pecten jacobeus); valovita jakovljeva kapica (Flexopecten glaber); glatka jakovljeva kapica (Flexopecten flexuosus); ?ešlja?a (Aequipecten opercularis);mala kapica (Mimachlamys varia);;;;;;;;;;;;;
460;4;4895245,34;424030,39;315. ;13.9.2021;5625;m2;50;dagnja (Mytilus galloprovincialis); kamenica (Ostrea edulis); jakovljeva kapica (Pecten jacobeus); valovita jakovljeva kapica (Flexopecten glaber); glatka jakovljeva kapica (Flexopecten flexuosus); ?ešlja?a (Aequipecten opercularis);mala kapica (Mimachlamys varia);;;;;;;;;;;;;
